ACCTAGE,AGE,ATM,ATMAMT,BRANCH,CASHBK,CC,CCBAL,CCPURC,CD,CDBAL,CHECKS,CRSCORE,DDA,DDABAL,DEP,DEPAMT,DIRDEP,HMOWN,HMVAL,ILS,ILSBAL,INAREA,INCOME,INV,INVBAL,IRA,IRABAL,LOC,LOCBAL,LORES,MM,MMBAL,MMCRED,MOVED,MTG,MTGBAL,NSF,NSFAMT,PHONE,POS,POSAMT,RES,SAV,SAVBAL,SDB,TELLER,id
4.3,,0.0,0.0,B1,0.0,1.0,12048.29,0.0,0.0,0.0,0.0,702.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,1.0,26428.33,0.0,0.0,1.0,10456.55,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,42585.08,0.0,0.0,6020
15.8,46.0,0.0,0.0,B1,0.0,1.0,3721.01,0.0,0.0,0.0,12.0,631.0,1.0,1153.59,4.0,3301.57,1.0,1.0,109.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,2426.6,0.0,10.0,1490
2.5,48.0,1.0,1052.22,B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,1.0,133.99,3.0,475.27,0.0,1.0,98.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,3742
4.5,,0.0,0.0,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,8789
3.8,41.0,1.0,2741.25,B3,0.0,0.0,0.0,0.0,0.0,0.0,11.0,678.0,1.0,2470.23,3.0,3766.11,0.0,1.0,93.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,R,0.0,0.0,0.0,3.0,746
5.9,18.0,0.0,0.0,B9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,620.0,1.0,417.39,1.0,399.74,1.0,0.0,129.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,1.0,2121
0.7,19.0,1.0,480.93,B8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,585.0,1.0,1290.48,2.0,1768.22,1.0,0.0,104.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,108.37,R,0.0,0.0,0.0,0.0,8860
7.8,78.0,1.0,2313.23,B1,0.0,1.0,0.0,0.0,0.0,0.0,6.0,680.0,1.0,400.67,2.0,2389.37,0.0,0.0,95.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,324.32,0.0,3.0,1279
1.7,31.0,1.0,914.47,B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,1.0,1075.04,1.0,793.68,0.0,0.0,122.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,U,0.0,0.0,0.0,3.0,6378
2.3,51.0,0.0,0.0,B5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,601.0,1.0,13820.8,1.0,2264.49,0.0,0.0,123.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,2.0,9501
1.8,54.0,0.0,0.0,B10,0.0,1.0,347.47,1.0,1.0,4800.0,0.0,735.0,1.0,42728.37,1.0,3880.37,0.0,1.0,176.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,44670.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,844.96,1.0,2.0,7810
27.3,43.0,0.0,0.0,B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,1.0,239.98,1.0,1075.36,0.0,0.0,109.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,13217.01,1.0,0.0,10501
2.4,38.0,1.0,484.46,B15,0.0,,,,0.0,0.0,2.0,617.0,1.0,9882.57,3.0,1802.82,1.0,0.0,133.0,0.0,0.0,1.0,53.0,,,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,0.0,0.0,0.0,1.0,7906
6.8,56.0,0.0,0.0,B5,0.0,1.0,0.0,0.0,0.0,0.0,5.0,674.0,1.0,915.23,2.0,1150.58,1.0,0.0,108.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,1.0,7646
4.1,45.0,1.0,820.95,B1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,674.0,1.0,1750.5,2.0,2219.91,1.0,0.0,131.0,0.0,0.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,250.5,U,0.0,0.0,0.0,0.0,3617
15.4,59.0,1.0,0.0,B18,0.0,,,,0.0,0.0,4.0,651.0,1.0,555.43,4.0,808.13,0.0,1.0,87.0,0.0,0.0,1.0,15.0,,,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,R,0.0,0.0,0.0,0.0,10431
4.3,,1.0,5.97,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,1.0,11.58,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,1.0,0.0,9804
4.3,,0.0,0.0,B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,1.0,11275.43,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,3283
4.1,34.0,1.0,4751.99,B5,0.0,1.0,1221.93,0.0,0.0,0.0,16.0,590.0,1.0,767.91,4.0,4070.97,0.0,0.0,108.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,163.18,U,0.0,0.0,0.0,0.0,5015
3.6,21.0,0.0,0.0,B3,0.0,1.0,0.0,0.0,0.0,0.0,8.0,633.0,1.0,1055.21,5.0,1802.56,1.0,1.0,97.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,17523.72,1.0,5.0,1177
3.7,,0.0,0.0,B16,0.0,1.0,52.12,0.0,0.0,0.0,0.0,712.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,21990.91,0.0,0.0,8488
7.4,20.0,1.0,873.47,B2,0.0,1.0,6203.09,0.0,0.0,0.0,19.0,683.0,1.0,9962.68,2.0,7417.02,1.0,0.0,181.0,0.0,0.0,1.0,130.0,0.0,0.0,0.0,0.0,1.0,4052.66,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,808.71,S,0.0,0.0,1.0,0.0,2063
3.5,53.0,0.0,0.0,B1,0.0,1.0,127836.67,1.0,0.0,0.0,0.0,766.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,1.0,65.0,1.0,29958.65,1.0,1974.37,0.0,0.0,7.0,1.0,15034.96,1.0,0.0,1.0,130621.57,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,1.0,0.0,8145
3.3,50.0,0.0,0.0,B4,0.0,1.0,41.04,0.0,1.0,14700.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,1.0,25.0,0.0,0.0,1.0,5667.97,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,414
4.2,,0.0,0.0,B2,0.0,1.0,1717.92,0.0,0.0,0.0,4.0,603.0,1.0,6643.11,1.0,1898.39,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,5059
2.4,,1.0,1555.12,B4,0.0,1.0,74.22,1.0,0.0,0.0,3.0,749.0,1.0,465.7,5.0,1457.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,U,1.0,108.05,0.0,1.0,5557
0.4,26.0,1.0,443.41,B4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,674.0,1.0,1272.36,1.0,378.11,1.0,0.0,110.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,31.64,0.0,0.0,4592
8.4,64.0,0.0,0.0,B2,0.0,0.0,0.0,0.0,1.0,7400.0,5.0,616.0,1.0,136.13,3.0,1720.66,1.0,0.0,82.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.73,8.0,0.0,0.0,U,1.0,0.61,0.0,9.0,3366
4.3,48.0,1.0,7143.64,B3,0.0,1.0,12002.66,0.0,0.0,0.0,0.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,1.0,57.0,0.0,0.0,1.0,27764.63,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,425.7,U,1.0,85.92,0.0,0.0,6064
0.3,28.0,1.0,188.35,B13,0.0,1.0,32.9,0.0,0.0,0.0,2.0,609.0,1.0,384.84,2.0,2350.81,0.0,0.0,119.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,15321.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,326.13,S,1.0,807.45,0.0,3.0,2827
3.3,55.0,1.0,2078.27,B16,1.0,0.0,0.0,0.0,0.0,0.0,2.0,716.0,1.0,1325.04,9.0,4816.05,1.0,1.0,110.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,R,0.0,0.0,0.0,5.0,3607
9.1,48.0,1.0,1630.37,B15,0.0,,,,0.0,0.0,16.0,701.0,1.0,1226.44,4.0,3852.47,1.0,1.0,161.0,0.0,0.0,1.0,157.0,,,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,1.0,873.77,0.0,2.0,2000
2.5,64.0,1.0,2491.9,B5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,1.0,714.33,3.0,1741.05,0.0,1.0,111.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,135.53,U,0.0,0.0,0.0,1.0,372
2.3,31.0,1.0,1471.49,B3,0.0,0.0,0.0,0.0,0.0,0.0,13.0,670.0,1.0,921.91,3.0,2015.88,1.0,0.0,114.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.0,15635.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,542
6.6,28.0,0.0,0.0,B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,10173
2.5,69.0,0.0,0.0,B15,0.0,,,,1.0,9600.0,0.0,699.0,1.0,218.95,2.0,474.43,0.0,0.0,106.0,0.0,0.0,1.0,15.0,,,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,U,1.0,712.55,0.0,1.0,3969
1.9,37.0,0.0,0.0,B5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,1.0,6551.2,2.0,1011.85,0.0,0.0,116.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,9.0,3035
4.5,,1.0,2410.41,B2,0.0,1.0,46236.77,1.0,0.0,0.0,0.0,637.0,1.0,1281.4,2.0,2482.02,0.0,1.0,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,49895.37,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,2.0,1054
23.3,46.0,0.0,0.0,B1,0.0,0.0,0.0,0.0,1.0,17100.0,0.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,1.0,26.0,0.0,0.0,1.0,7656.47,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,56739.98,0.0,0.0,7537
1.7,25.0,1.0,2715.67,B2,0.0,1.0,0.0,1.0,1.0,8600.0,2.0,642.0,1.0,1902.07,2.0,734.75,0.0,0.0,114.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,8054
7.6,69.0,1.0,2363.55,B4,0.0,1.0,62.85,0.0,0.0,0.0,6.0,611.0,1.0,261.48,2.0,1990.02,0.0,1.0,104.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,52.85,S,0.0,0.0,0.0,0.0,608
,42.0,0.0,0.0,B4,0.0,1.0,2048.07,0.0,1.0,9600.0,0.0,702.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,8871
3.6,34.0,0.0,0.0,B1,0.0,1.0,9286.07,0.0,1.0,43500.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1.0,13871.26,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,14994.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,401.65,0.0,0.0,4643
5.6,58.0,0.0,0.0,B15,0.0,,,,0.0,0.0,0.0,678.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,1.0,21.0,,,0.0,0.0,0.0,0.0,12.5,1.0,15037.67,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,0.0,0.0,1.0,0.0,5769
2.8,41.0,0.0,0.0,B3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,1.0,1.33,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,8661
2.3,,1.0,4872.97,B2,0.0,1.0,298.39,0.0,0.0,0.0,3.0,685.0,1.0,1206.16,2.0,2101.28,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,15973.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,4198
0.3,51.0,1.0,96370.46,B16,0.0,1.0,1024.06,0.0,0.0,0.0,0.0,639.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,15071.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,547.26,1.0,0.0,1912
1.8,67.0,1.0,1783.06,B15,0.0,,,,0.0,0.0,4.0,732.0,1.0,1029.88,2.0,1286.81,0.0,1.0,97.0,0.0,0.0,1.0,49.0,,,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,S,0.0,0.0,0.0,0.0,7883
3.8,42.0,0.0,0.0,B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,1.0,177.0,0.0,0.0,1.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,15060.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,4869
,32.0,0.0,0.0,B4,0.0,0.0,0.0,0.0,1.0,18700.0,3.0,677.0,1.0,2512.01,1.0,2278.58,0.0,1.0,105.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,8543
7.7,55.0,0.0,0.0,B1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,672.0,1.0,1866.23,1.0,786.62,0.0,1.0,128.0,0.0,0.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,12553.78,0.0,1.0,2709
9.3,65.0,0.0,0.0,B5,0.0,1.0,98.13,1.0,0.0,0.0,7.0,677.0,1.0,2196.33,3.0,1835.15,1.0,0.0,99.0,0.0,0.0,1.0,23.0,0.0,0.0,1.0,15543.26,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,3.0,9969
6.9,66.0,1.0,1146.81,B4,0.0,1.0,42703.01,0.0,0.0,0.0,14.0,669.0,1.0,2825.06,2.0,5567.7,1.0,1.0,101.0,1.0,10090.31,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,10172
0.8,53.0,0.0,0.0,B6,0.0,1.0,58213.81,1.0,0.0,0.0,12.0,703.0,1.0,706.22,5.0,2370.15,0.0,0.0,110.0,1.0,10039.56,1.0,20.0,0.0,0.0,0.0,0.0,1.0,830.79,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,6.0,201
10.7,59.0,1.0,865.98,B4,0.0,1.0,0.0,0.0,0.0,0.0,3.0,694.0,1.0,8115.19,2.0,718.39,0.0,0.0,171.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,556.97,0.0,0.0,2324
25.2,51.0,1.0,690.28,B3,0.0,1.0,-2.64,0.0,0.0,0.0,2.0,724.0,1.0,834.82,1.0,671.93,1.0,1.0,111.0,0.0,0.0,1.0,52.0,1.0,2525.69,1.0,1239.25,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,10567.68,0.0,1.0,1518
7.8,56.0,0.0,0.0,B16,0.0,0.0,0.0,0.0,1.0,4100.0,2.0,666.0,1.0,3308.42,2.0,2195.01,0.0,0.0,99.0,0.0,0.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,5835.37,0.0,1.0,2602
3.3,60.0,0.0,0.0,B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.0,1.0,17.57,0.0,0.0,0.0,1.0,90.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,0.0,0.0,0.0,0.0,3866
0.7,,0.0,0.0,B2,0.0,1.0,76638.36,1.0,0.0,0.0,0.0,666.0,0.0,0.0,0.0,0.0,0.0,,,1.0,10061.83,1.0,,0.0,0.0,1.0,5722.65,1.0,26.01,,1.0,14105.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,635.95,S,1.0,7088.79,0.0,0.0,8917
3.7,49.0,1.0,571.92,B13,0.0,1.0,460.04,0.0,0.0,0.0,2.0,640.0,1.0,106.82,3.0,536.13,0.0,1.0,76.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.62,0.0,0.0,0.0,U,1.0,2582.45,0.0,0.0,5099
2.5,28.0,1.0,144.5,B17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,1.0,19.53,2.0,89.54,0.0,0.0,114.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,205.49,1.0,0.0,6439
8.3,,0.0,0.0,B7,0.0,1.0,3.1,0.0,0.0,0.0,6.0,671.0,1.0,1661.25,2.0,1536.84,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,1.0,10619.66,0.0,0.0,9652
0.3,58.0,1.0,679.33,B5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,611.0,1.0,357.0,3.0,1216.23,0.0,1.0,85.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,79.62,S,0.0,0.0,0.0,2.0,4684
1.2,19.0,1.0,1133.98,B15,0.0,,,,0.0,0.0,6.0,545.0,1.0,26.74,5.0,825.39,0.0,1.0,104.0,0.0,0.0,1.0,45.0,,,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.74,,,,R,0.0,0.0,0.0,0.0,3573
1.8,49.0,0.0,0.0,B2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,680.0,1.0,674.97,1.0,889.65,0.0,0.0,93.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U,1.0,2995.17,0.0,0.0,1606
1.4,67.0,0.0,0.0,B1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,735.0,1.0,753.67,0.0,0.0,0.0,1.0,90.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,2379.6,0.0,0.0,1449
1.8,,1.0,254.68,B7,0.0,1.0,96371.47,1.0,0.0,0.0,4.0,671.0,1.0,1361.17,2.0,1850.92,0.0,1.0,,1.0,10419.59,1.0,,0.0,0.0,0.0,0.0,1.0,2836.47,,0.0,0.0,0.0,0.0,1.0,78298.91,0.0,0.0,0.0,0.0,0.0,R,1.0,29.87,1.0,2.0,5478
1.8,16.0,1.0,419.01,B4,0.0,0.0,0.0,0.0,1.0,7300.0,1.0,583.0,1.0,1509.45,2.0,369.38,0.0,1.0,171.0,0.0,0.0,1.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,11517.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,1.0,32567.08,0.0,8.0,6511
33.7,47.0,0.0,0.0,B5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,1.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,0.0,6291
1.1,22.0,1.0,1267.15,B3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,659.0,1.0,708.48,2.0,1145.33,0.0,0.0,104.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,U,0.0,0.0,0.0,1.0,6111
5.8,,0.0,0.0,B10,0.0,1.0,188.24,0.0,0.0,0.0,6.0,598.0,1.0,6465.02,2.0,1562.56,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,U,1.0,4277.3,0.0,1.0,4923
4.7,59.0,1.0,357.8,B15,0.0,,,,0.0,0.0,5.0,686.0,1.0,4007.93,2.0,1997.44,1.0,0.0,82.0,0.0,0.0,1.0,5.0,,,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,S,1.0,1583.27,0.0,2.0,6959
6.5,49.0,0.0,0.0,B4,0.0,1.0,228.65,0.0,0.0,0.0,0.0,702.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,0.0,8948
3.5,48.0,0.0,0.0,B5,0.0,1.0,614.35,0.0,0.0,0.0,7.0,753.0,1.0,11799.23,2.0,2155.42,0.0,0.0,166.0,0.0,0.0,1.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R,0.0,0.0,0.0,9.0,41
